crop,variety,alias,release_year,duration_days_min,duration_days_max,yield_t_ha_min,yield_t_ha_max,plant_height_cm,oil_pct,drought_tolerant,salt_tolerant,heat_tolerant,waterlogging_tolerant,cold_tolerant,fits_after_aman,short_duration,bijoy_name,description_bijoy,source
Potato,BARI Potato-68,AvUjvbwUK,2015.0,85.0,90.0,19.15,45.51,,,False,False,False,False,False,False,False,evwi Avjy-68,"BD.Gm.G †_‡K msM„nxZ AvUjvbwUK (esk Wauseon × Lenape) RvZwU msMÖn K‡i evsjv‡`‡ki AvenvIqvq Pvlvev` Dc‡hvwMZv hvPvB evQvB cÖwµqvi gva¨‡g D™¢vweZ Ôevwi Avjy-68Õ (AvUjvbwUK) RvZ wn‡m‡e 2015 mv‡j evsjv‡`‡k Pvlvev‡`i Rb¨ Aby‡gvw`Z nq| MvQ ga¨g D”PZvm¤úbœ B›UviwgwW‡qU UvBc Ges M‡o 4-6wU KvÐ _v‡K| MvQ wKQyUv Lvov cªK…wZi I kvLv cªkvLv ga¨g| KvÐ meyR gvSvix ai‡bi †gvUv Ges G‡š’vmvqvwbb Gi we¯Í…wZ Kg| cvZv gvSvix AvKv‡ii I LyeB Kg †XD †Ljv‡bv| cvZvq meyR i‡Oi AvwaK¨ gvSvix Ges ga¨ wkivq G‡š’vmvqvwbb Gi we¯Í…wZ LyeB Kg| cÎdjK ga¨g AvKv‡ii I gvSvix ai‡bi PIov Ges cÎdj‡Ki Dc‡ii w`‡Ki gm„YZv gvSvix| ga¨ wkivq Dcc‡Îi msL¨v gvSvix| kx‡l©i cÎdj‡K Dcc‡Îi msL¨v gvSvix| cv‡k¡©i cÎdj‡K LyeB Kg msL¨K gvSvix AvKv‡ii DccÎ †`Lv hvq| Avjy †MvjvKvi (Pvcv) I ga¨g AvKv‡ii| Avjyi Pvgovi gm„YZv gvSvix is njy`, kuv‡mi is mv`v Ges †Pv‡Li MfxiZv ga¨g| †PvL Avjy‡Z mgfv‡e web¨¯Í bq| ï®‹ c`v_© 18.27-22.57%| A¼zi gvSvix AvKv‡ii I I‡fv‡qW AvK…wZi, †Mvovi w`‡K †ewk cwigv‡Y †iW-fv‡qv‡jU G‡š’vmvqvwbb Av‡Q I gvSvix †jvghy³| AMÖfvM eo, G‡š’vmvqvwbb Gi we¯Í…wZ Kg Ges gvSvix †jvghy³| mvaviY ZvcgvÎvq 70-75 w`‡b A¼zi (¯úÖvDU) †ei nq| RxebKvj 85-90w`‡b Avjy cwic°Zv jvf K‡i| Mo djb †n±icÖwZ 19.15-45.51 Ub| RvZwU cÖwµqvRvZKiY Dc‡hvMx|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-72,,2016.0,85.0,90.0,,,,,False,True,True,False,False,False,False,evwi Avjy-72,"AvšÍR©vwZK Avjy †K›`ª, wjgv, †ciæ †_‡K msM„nxZ ((esk 391925.2 × C92.030) (wmAvBwc-139)} Rvg©cøvRg msMÖn K‡i evsjv‡`‡ki AvenvIqvq Pvlvev` Dc‡hvwMZv hvPvB evQvB cÖwµqvi gva¨‡g D™¢vweZ Ôevwi Avjy-72Õ RvZ wn‡m‡e 2016 mv‡j evsjv‡`‡k Pvlvev‡`i Rb¨ Aby‡gvw`Z nq| MvQ ga¨g D”PZvm¤úbœ I B›UviwgwW‡qU UvBc| KvÐ meyR-†e¸bx Ges G‡š’vmvqvwbb Gi we¯Í…wZ Lye †ewk| ga¨ wkivq G‡š’vmvqvwbb Gi we¯Í…wZ Kg| cvZv Mvp meyR Ges gvSvix AvKv‡ii| ga¨ wkivq I KwP cÎdj‡Ki wKbvivq G‡š’vmvqvwbb Gi we¯Í…wZ †bB| Avjy Lv‡Uv wW¤^vK…wZ Ges gvSvix †_‡K eo AvKv‡ii| Avjyi is jvj, Pvgov gm„Y| Avjyi kv‡mi is njy`| †PvL AMfxi| ï®‹ c`v_© 18.75 ± 0.11%| A¼zi gvSvix eªW-wmwjwÛªK¨vj, †Mvovi w`‡K †ewk cwigv‡Y †iW-fv‡qv‡jU G‡š’vmvqvwbb Av‡Q, †Mvovi w`‡K `ye©j †jvghy³, AMÖfvM gvSvix I †jvggy³| mvaviY ZvcgvÎvq 70-75 w`‡b A¼zi (¯úÖvDU) †ei nq| RxebKvj 85-90 w`‡b Avjy cwic°Zv jvf K‡i| Mo djb †n±icÖwZ 21.85 (11.32-37.53) Ub| G RvZwU Zvc I jeYv³Zv mnbkxj Ges Lvevi Dc‡hvMx|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-73,,2016.0,85.0,90.0,,,,,False,False,True,False,False,False,False,evwi Avjy-73,"AvšÍR©vwZK Avjy †K›`ª, wjgv, †ciæ †_‡K msM„nxZ {(esk 391925.2 × C92.030) (wmAvBwc-127)} Rvg©cøvRg msMÖn K‡i evsjv‡`‡ki AvenvIqvq Pvlvev` Dc‡hvwMZv hvPvB evQvB cÖwµqvi gva¨‡g D™¢vweZ Ôevwi Avjy-73Õ RvZ wn‡m‡e 2016 mv‡j evsjv‡`‡k Pvlvev‡`i Rb¨ Aby‡gvw`Z nq| MvQ ga¨g D”PZvm¤úbœ B›UviwgwW‡qU UvBc Ges M‡o 4/6wU KvÐ _v‡K| KvÐ meyR Ges G‡Z mvgvb¨ G‡š’vmvqvwbb Gi we¯Í…wZ Av‡Q| cvZv Mvp meyR I gvSvix AvKv‡ii Ges Kg †XD †Ljv‡bv| ga¨ wkivq I kxl© gyKz‡ji KwP cÎdj‡Ki wKbvivq G‡š’vmvqvwbb Gi we¯Í…wZ †bB, Z‡e †euvUvq Dcwifv‡M mvgvb¨ G‡š’vmvqvwbb Gi we¯Í…wZ Av‡Q| Avjy wW¤^vK…wZ †_‡K j¤¦v‡U ai‡bi I ga¨g AvKv‡ii| Avjyi is mv`v (µxg), Pvgov gm„Y| Avjyi kv‡mi is µxg| †PvL nvjKv Mfxi| ï®‹ c`v_© 18.85 ± 0.41%| A¼zi gvSvix eªW-wmwjwÛªK¨vj, †Mvovi w`‡K gvSvix cwigv‡Y †iW-fv‡qv‡jU G‡š’vmvqvwbb Av‡Q Ges gvSvix †jvghy³, AMÖfvM gvSvix I `ye©j G‡š’vmvqvwbb Av‡Q Ges Lye `ye©j †jvghy³| mvaviY ZvcgvÎvq 70-75 w`‡b A¼zi (¯úÖvDU) †ei nq| RxebKvj 85-90 w`‡b Avjy cwic°Zv jvf K‡i| Mo djb †n±icÖwZ 21.85 (11.32-37.53) Ub| G RvZwU Zvc mnbkxj Ges Lvevi Dc‡hvMx|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-74,evi‡m‡jvbv,2017.0,90.0,95.0,,,,,False,False,False,False,False,False,True,evwi Avjy-74,"†b`vij¨vÛ †_‡K msM„nxZ evi‡m‡jvbv (esk Mondial × Felsina) RvZwU msMÖn K‡i evsjv‡`‡ki AvenvIqvq Pvlvev` Dc‡hvwMZv hvPvB evQvB cÖwµqvi gva¨‡g D™¢vweZ Ôevwi Avjy-74Õ (evi‡m‡jvbv) RvZ wn‡m‡e 2017 mv‡j evsjv‡`‡k Pvlvev‡`i Rb¨ Aby‡gvw`Z nq| MvQ ga¨g D”PZvm¤úbœ B›UviwgwW‡qU UvBc Ges M‡o 4-5wU KvÐ _v‡K| MvQ wKQyUv Lvov cªK…wZi I kvLv cªkvLv LyeB Kg| KvÐ meyR gvSvix ai‡bi †gvUv Ges G‡š’vmvqvwbb Gi we¯Í…wZ gvSvix| cvZv gvSvix AvKv‡ii I Kg †XD †Ljv‡bv| cvZv gvSvix meyR Ges ga¨ wkivq G‡š’vmvqvwbb Gi we¯Í…wZ LyeB Kg| cÎdjK eo AvKv‡ii I PIov Ges cÎdj‡Ki Dc‡ii w`‡Ki gm„YZv gvSvix| ga¨ wkivq Dcc‡Îi msL¨v gvSvix| kx‡l©i cÎdj‡K Dcc‡Îi msL¨v gvSvix| cv‡k¡©i cÎdj‡K gvSvix AvKv‡ii Kg msL¨K DccÎ †`Lv hvq| Avjy wW¤^vK…wZ †_‡K j¤¦v wW¤^vK…wZ I eo AvKv‡ii| Avjyi Pvgovi gm„YZv gvSvix I is njy`, kuv‡mi is µxg| †PvL AMfxi I †PvL Avjy‡Z mgfv‡e web¨¯Í| ï®‹ c`v_© 17.65 (16.36-19.26)%| A¼zi gvSvix AvKv‡ii I KwbK¨vj AvK…wZi, †Mvovi w`‡K †ewk cwigv‡Y †iW-fv‡qv‡jU G‡š’vmvqvwbb Av‡Q I †ewk †jvghy³| AMÖfvM †QvU, G‡š’vmvqvwbb Gi we¯Í…wZ Kg Ges Kg †jvghy³| mvaviY ZvcgvÎvq 70-75 w`‡b A¼zi (¯úÖvDU) †ei nq| RxebKvj 90-95 w`‡b Avjy cwic°Zv jvf K‡i| Mo djb †n±icÖwZ 46.61 (37.38-67.51) Ub| Ab¨ Rv‡Zi Zzjbvq 65 w`‡b djb {27.13 (22.40-40.63) Ub/†n±i} AvMvg RvZ wn‡m‡e RvZwU LyeB fvj|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-75,g‡›UKv‡j©v,2017.0,70.0,75.0,,,,,False,False,False,False,False,False,False,evwi Avjy-75,"†b`vij¨vÛ †_‡K msM„nxZ g‡›UKv‡j©v (esk Mul 91-13 × Bu 93-136) RvZwU msMÖn K‡i evsjv‡`‡ki AvenvIqvq Pvlvev` Dc‡hvwMZv hvPvB evQvB cÖwµqvi gva¨‡g D™¢vweZ Ôevwi Avjy-75 (g‡ÈKv‡j©v)Õ RvZ wn‡m‡e 2017 mv‡j evsjv‡`‡k Pvlvev‡`i Rb¨ Aby‡gvw`Z nq| MvQ ga¨g D”PZvm¤úbœ B›UviwgwW‡qU UvBc Ges M‡o 4-7wU KvÐ _v‡K| MvQ wKQyUv Lvov cªK…wZi I kvLv cªkvLv LyeB Kg| KvÐ meyR gvSvix ai‡bi †gvUv Ges G‡š’vmvqvwbb Gi we¯Í…wZ †ewk| cvZv gvSvix AvKv‡ii I Kg †XD †Ljv‡bv| cvZv gvSvix meyR Ges ga¨ wkivq G‡š’vmvqvwbb Gi we¯Í…wZ LyeB Kg| cÎdjK gvSvix ai‡bi I gvSvix PIov Ges cÎdj‡Ki Dc‡ii w`‡Ki gm„YZv gvSvix| ga¨ wkivq Dcc‡Îi msL¨v gvSvix| kx‡l©i cÎdj‡K Dcc‡Îi msL¨v Kg| cv‡k¡©i cÎdj‡K gvSvix AvKv‡ii Kg msL¨K DccÎ †`Lv hvq| Avjy Lv‡Uv wW¤^vK…wZ I gvSvix AvKv‡ii| Avjyi Pvgovi gm„YZv gvSvix I is jvj, kuv‡mi is mv`v| †PvL AMfxi I †PvL Avjy‡Z mgfv‡e web¨¯Í| ï®‹ c`v_© 17.81(16.37-19.07)%| A¼zi gvSvix AvKv‡ii I eªW-wmwjwÛªK¨vj AvK…wZi, †Mvovi w`‡K †ewk cwigv‡Y †iW-fv‡qv‡jU G‡š’vmvqvwbb Av‡Q I Lye †ewk †jvghy³| AMÖfvM eo, G‡š’vmvqvwbb Gi we¯Í…wZ gvSvix Ges Lye †ewk †jvghy³| mvaviY ZvcgvÎvq 70-75 w`‡b A¼zi (¯úÖvDU) †ei nq| RxebKvj 70-75w`‡b Avjy cwic°Zv jvf K‡i| Mo djb †n±icÖwZ 37.25 (23.62-53.23) Ub| RvZwU me‡P‡q Kg mg‡q cwic° nq Ges Lvevi Avjy wnmv‡e fvj |","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-76,Kviæ‡mv,2017.0,90.0,95.0,,,,,False,False,False,False,False,False,False,evwi Avjy-76,"†b`vij¨vÛ †_‡K msM„nxZ Kviæ‡mv (esk SA 2952/72 × SA 92-352-6) RvZwU msMÖn K‡i evsjv‡`‡ki AvenvIqvq Pvlvev` Dc‡hvwMZv hvPvB evQvB cÖwµqvi gva¨‡g D™¢vweZ Ôevwi Avjy-76 (Kviæ‡mv)Õ RvZ wn‡m‡e 2017 mv‡j evsjv‡`‡k Pvlvev‡`i Rb¨ Aby‡gvw`Z nq| MvQ ga¨g D”PZvm¤úbœ B›UviwgwW‡qU UvBcGes M‡o 4-7wU KvÐ _v‡K| MvQ wKQyUv Lvov cªK…wZi I kvLv-cÖkvLv gvSvix| KvÐ meyR gvSvix ai‡bi †gvUv Ges G‡š’vmvqvwbb Gi we¯Í…wZ LyeB Kg| cvZv gvSvix AvKv‡ii I Kg †XD †Ljv‡bv| cvZv gvSvix meyR Ges ga¨ wkivq G‡š’vmvqvwbb Gi we¯Í…wZ LyeB Kg| cÎdjK gvSvix AvKv‡ii I PIov gvSvix Ges cÎdj‡Ki Dc‡ii w`‡Ki gm„YZv gvSvix| ga¨ wkivq Dcc‡Îi msL¨v gvSvix| kx‡l©i cÎdj‡K Dcc‡Îi msL¨v LyeB Kg| cv‡k¡©i cÎdj‡K gvSvix AvKv‡ii LyeB Kg msL¨K DccÎ †`Lv hvq| Avjy Lv‡Uv wW¤^vK…wZ, †MvjvKvi I gvSvix AvKv‡ii| Avjyi Pvgovi gm„YZv gvSvix I is njy`, kuv‡mi is nvjKv njy`| †PvL MfxiZv gvSvix I †PvL Avjy‡Z mgfv‡e web¨¯Í bq| ï®‹ c`v_© 20.54 (18.36-22.40)%| A¼zi gvSvix AvKv‡ii I eªW-wmwjwÛªK¨vj AvK…wZi, †Mvovi w`‡K Kg cwigv‡Y †iW-fv‡qv‡jU G‡š’vmvqvwbb Av‡Q I Kg †jvghy³| AMÖfvM gvSvix, G‡š’vmvqvwbb Gi we¯Í…wZ Kg Ges Kg †jvghy³| mvaviY ZvcgvÎvq 70-75 w`‡b A¼zi (¯úÖvDU) †ei nq| RxebKvj 90-95w`‡b Avjy cwic°Zv jvf K‡i| Mo djb †n±icÖwZ 35.99 (27.74-44.40) Ub| RvZwU cÖwµqvRvZKi‡Yi Dc‡hvMx|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-77,mv‡c©v wgiv,2017.0,90.0,95.0,,,,,False,False,False,False,False,False,False,evwi Avjy-77,"†WbgvK© †_‡K msM„nxZ mv‡c©v wgiv (esk 76 PO 1214268 × D187) RvZwU msMÖn K‡i evsjv‡`‡ki AvenvIqvq Pvlvev` Dc‡hvwMZv hvPvB evQvB cÖwµqvi gva¨‡g D™¢vweZ Ôevwi Avjy-77Õ (mv‡c©v wgiv) RvZ wn‡m‡e 2017 mv‡j evsjv‡`‡k Pvlvev‡`i Rb¨ Aby‡gvw`Z nq| MvQ ga¨g D”PZvm¤úbœ wjwd UvBc Ges M‡o 4-6wU KvÐ _v‡K| MvQ wKQyUv Lvov cªK…wZi I kvLv cªkvLv LyeB Kg| KvÐ meyR gvSvix ai‡bi †gvUv Ges G‡š’vmvqvwbb Gi we¯Í…wZ †ewk| cvZv gvSvix AvKv‡ii I Kg †XD †Ljv‡bv| cvZv gvSvix meyR Ges ga¨ wkivq G‡š’vmvqvwbb Gi we¯Í…wZ gvSvix| cÎdjK eo AvKv‡ii I PIov Ges cÎdj‡Ki Dc‡ii w`‡Ki gm„YZv gvSvix| ga¨ wkivq Dcc‡Îi msL¨v gvSvix| cÎdj‡K Dcc‡Îi msL¨v LyeB Kg| Avjy j¤¦v wW¤^vK…wZ I eo AvKv‡ii| Avjyi Pvgov gm„Y I is jvj, kuv‡mi is nvjKv njy`| †PvL AMfxi I †PvL Avjy‡Z mgfv‡e web¨¯Í| ï®‹ c`v_© 19.72 (17.68-20.76)%| A¼zi gvSvix AvKv‡ii I eªW-wmwjwÛªK¨vj AvK…wZi, †Mvovi w`‡K Lye †ewk cwigv‡Y †iW-fv‡qv‡jU G‡š’vmvqvwbb Av‡Q I Kg †jvghy³| AMÖfvM gvSvix, G‡š’vmvqvwbb Gi we¯Í…wZ †ewk Ges Kg †jvghy³| mvaviY ZvcgvÎvq 70-75 w`‡b A¼zi (¯úÖvDU) †ei nq| RxebKvj 90-95 w`‡b Avjy cwic°Zv jvf K‡i| Mo djb †n±icÖwZ 33.40 (27.95-42.47) Ub| G RvZwU bvwe aŸmv †ivM cÖwZ‡ivax Ges Lvevi Avjy wnmv‡e fvj|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-78,,,,,,,,,False,False,False,False,False,False,False,evwi Avjy-78,,"BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-79,wmAvBwc-126,,85.0,90.0,,,,,False,False,False,False,False,False,False,evwi Avjy-79,"AvšÍR©vwZK Avjy †K›`ª, wjgv, †ciæ †_‡K msM„nxZ (esk: 387521.3 × APHRODITE) RvZwU hvPvB eQvB K‡i 2017 Aby‡gvw`Z nq| MvQ ga¨g D”PZvm¤úbœ Ges M‡o 4/6wU KvÐ _v‡K| KvÐ meyR, mej Ges AwaK G‡š’vmvqvwbb Gi we¯Í…wZ Av‡Q| cvZv Kg †XD †Ljv‡bv Ges ga¨ wkivq G‡š’vmvqvwbb Gi ga¨g we¯Í…wZ Av‡Q| Avjy j¤^v‡U ga¨g-eo AvKv‡ii| Avjyi is jvj, Pvgov nvjKv Agm„Y| Avjyi kv‡mi is µxg| †PvL AMfxi| ï®‹ c`v©_ 18.85%| A¼zi gvSvwi KwbK¨vj, †Mvovi w`K AwaK cwigv‡Y †iW-fv‡qv‡jU G‡š’vmvqvwbb Av‡Q Ges AwaK †jvghy³| A¼z‡iv`Mg mvaviY ZvcgvÎvq 100- 105 w`‡b A¼zi (¯úÖvDU) †ei nq| Rxeb Kvj 85-90 w`b| Mo djb †n±i cÖwZ 42.92 (35.23-54.49) Ub| RvZwU Lvevi Dc‡hvMx|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-80,,,,,,,,,False,False,False,False,False,False,False,evwi Avjy-80,,"BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-81,,,,,,,,,False,False,False,False,False,False,False,evwi Avjy-81,,"BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-82,,,,,,,,,False,False,False,False,False,False,False,evwi Avjy-82,,"BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-83,wm‡gMv,,,,30.78,30.78,,,False,False,False,False,False,False,True,evwi Avjy-83,"MvQ ga¨g D”PZvm¤úbœ B›UviwgwW‡qU UvBc| MvQ wKQyUv Lvov cÖK…wZi I kvLv cÖkvLv Kg| KvÐ meyR gvSvwi ai‡bi †gvUv Ges G‡š’vmvqvwbb Gi we¯Í…wZ Kg| cvZv gvSvwi AvKv‡ii I Kg †XD †Ljv‡bv| cvZv meyR Ges ga¨ wkivq G‡š’vmvqvwbb Gi we¯Í…wZ †bB| cÎdjK gvSvwi AvKv‡ii PIov I gvSvwi ai‡bi Ges cÎdj‡Ki Dc‡ii w`‡Ki gm…YZv gvSvwi ai‡bi| ga¨ wkivq Dcc‡Îi msL¨v †ewk| kx‡l©i cÎdj‡K Dcc‡Îi msL¨v gvSvwi| cv‡k¦©i cÎdj‡K eo AvKv‡ii gvSvwi msL¨K DccÎ †`Lv hvq| 90-95 w`‡b Avjy cwic°Zv jvf K‡i| Avjy wW¤^vK…wZ I gvSvwi AvKv‡ii| Avjyi Pvgovi gm…YZv gvSvwi I kvu‡mi is nvjKv njy`| †PvL AMfxi I †PvL Avjy‡Z mgfv‡e web¨¯Í| AvMvg RvZ (65 w`‡b Mo djb 30.78 Ub/†n±i), D”P djbkxj {44.63 (38.18-50.52) Ub/†n±i}, †L‡Z my¯^v`y, Avjy njy` Pvgovi wW¤^vK…wZ, eo AvKv‡ii Avjyi cwigvY (70.05% >40wg.wg. Gi †ewk) Ges mywßKvj †ewk (70-75 w`b)| RvZwU mvaviY ZvcgvÎvq 2 gvm Gi †ewk mgq msi¶Y Kiv hvq| ï®‹ c`©v_- 18.63 (16.86-20.02)%| GB RvZwU ißvwb Dc‡hvMx|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-84,,,,,,,,,False,False,False,False,False,False,False,evwi Avjy-84,,"BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-85,†m‡fb †dvi †m‡fb,,,,31.2,31.2,,,False,False,False,False,False,False,True,evwi Avjy-85,"MvQ ga¨g D”PZvm¤úbœ B›UviwgwW‡qU UvBc| MvQ wKQyUv Lvov cÖK…wZi I kvLv cÖkvLv Kg| KvÐ meyR gvSvwi ai‡bi †gvUv Ges G‡š’vmvqvwbb Gi we¯Í…wZ LyeB Kg| cvZv gvSvwi AvKv‡ii I LyeB Kg †XD †Ljv‡bv| cvZv Mvp meyR Ges ga¨ wkivq G‡š’vmvqvwbb Gi we¯Í…wZ †bB| cÎdjK gvSvwi AvKv‡ii PIov I gvSvwi ai‡bi Ges cÎdj‡Ki Dc‡ii w`K gm…Y| ga¨ wkivq Dcc‡Îi msL¨v gvSvwi| kx‡l©i cÎdj‡K Dcc‡Îi msL¨v Kg| cv‡k¦©i cÎdj‡K gvSvwi AvKv‡ii Kg msL¨K DccÎ †`Lvhvq| 90-95 w`‡b Avjy cwic°Zv jvf K‡i| Avjy wW¤^vK…wZ I eo AvKv‡ii| Avjyi Pvgov gm…Y I is njy`, kvu‡mi is mv`v| †PvL AMfxi I †PvL Avjy‡Z mgfv‡e web¨¯Í| ï®‹ c`©v_- 17.80 (14.64-19.72)%| Avjy wW¤^vK…wZi| AvMvg RvZ (65 w`‡b Mo djb 31.20 Ub/†n±i), D”P djbkxj {46.15 (38.94-54.45) Ub/†n±i}| G RvZwU Lvevi Avjy wnmv‡e Dc‡hvMx|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-86,,,,,33.68,33.68,,,False,False,False,False,False,False,True,evwi Avjy-86,"MvQ ga¨g D”PZvm¤úbœ †÷g UvBc| MvQ wKQyUv Lvov cÖK…wZi I kvLv cÖkvLv Kg| KvÐ meyR gvSvwi ai‡bi †gvUv Ges G‡š’vmvqvwbb Gi we¯Í…wZ †ewk| cvZv gvSvwi AvKv‡ii I Kg †XD †Ljv‡bv| cvZv Mvp meyR Ges ga¨ wkivq G‡š’vmvqvwbb Gi we¯Í…wZ †ewk| cÎdjK gvSvwi AvKv‡ii Ges cÎdj‡Ki Dc‡ii w`K gm„Y| ga¨ wkivq Dcc‡Îi msL¨v gvSvwi| kx‡l©i cÎdj‡K Dcc‡Îi msL¨v LyeB Kg| cv‡k¦©i cÎdj‡K ga¨g AvKv‡ii gvSvwi msL¨K DccÎ †`Lv hvq| 90-95 w`‡b Avjy cwic°Zv jvf K‡i| Avjy j¤^v wW¤^vK…wZ I gvSvwi AvKv‡ii| Avjyi Pvgov gm…Y I is jvj kvu‡mi is nvjKv njy`| †PvL AMfxi I †PvL Avjy‡Z mgfv‡e web¨¯Í| AvMvg RvZ (65 w`‡b Mo djb 33.68 Ub/†n±i), D”P djbkxj {49.15 (34.84-60.72) Ub/†n±i}, Avjy jvj Pvgovi j¤^v wW¤^vK…wZ eo AvKv‡ii Avjyi cwigvY (62.98% >40 wg.wg. Gi †ewk) Ges mywßKvj †ewk (80-85 w`b)| RvZwU mvaviY ZvcgvÎvq 2 gvm Gi †ewk mgq msi¶Y Kiv hvq| ï®‹ c`©v_- 18.08 (17.09-18.78)%| GB RvZwU ißvwb Dc‡hvMx|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-87,,,,,,,,,False,False,False,False,False,False,False,evwi Avjy-87,,"BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-88,,,,,36.85,36.85,,,False,False,False,False,False,False,True,evwi Avjy-88,"MvQ ga¨g D”PZvm¤úbœ B›UviwgwW‡qU UvBc| MvQ wKQyUv Lvov cÖK…wZi I kvLv cÖkvLv Kg| KvÐ meyR gvSvwi ai‡bi †gvUv Ges G‡š’vmvqvwbb Gi we¯Í…wZ Kg| cvZv gvSvwi AvKv‡ii I LyeB Kg †XD †Ljv‡bv| cvZv gvSvwi ai‡bi meyR Ges ga¨ wkivq G‡š’vmvqvwbb Gi we¯Í…wZ Kg| cÎdjK gvSvwi AvKv‡ii I PIov ai‡bi Ges cÎdj‡Ki Dc‡ii w`‡Ki gm…YZv gvSvwi|ga¨ wkivq Dcc‡Îi msL¨v gvSvwi| kx‡l©i cÎdj‡K Dcc‡Îi msL¨v LyeB Kg| cv‡k¦©i cÎdj‡K gvSvwi AvKv‡ii LyeB Kg msL¨K DccÎ †`Lv hvq| 90-95 w`‡b Avjy cwic°Zv jvf K‡i| Avjy j¤^v wW¤^vK…wZ,wW¤^vK…wZ I gvSvwi AvKv‡ii| Avjyi Pvgovi gm…YZv gvSvwi I is jvj kvu‡mi is njy`| †PvL AMfxi I †PvL Avjy‡Z mgfv‡e web¨¯Í| AvMvg RvZ (65 w`‡b Mo djb 36.85 Ub/†n±i), D”P djbkxj {48.17 (32.27-62.09) Ub/†n±i}, Avjy jvj Pvgovi I j¤^v wW¤^vK…wZ Ges †ivM I †cvKvgvK‡oi cÖ‡Kvc Kg| ï®‹ c`©v_- 19.30 (17.63-21.29)%| G RvZwU Lvevi Avjy wnmv‡e Dc‡hvMx|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-89,diUvm,,,,30.53,30.53,,,False,False,False,False,False,False,True,evwi Avjy-89,"MvQ ga¨g D”PZv m¤úbœ B›UviwgwW‡qU UvBc| MvQ wKQyUv Lvov cÖK…wZi I kvLv cÖkvLv Kg| KvÐ meyR gvSvwi ai‡bi †gvUv Ges G‡š’vmvqvwbb Gi we¯Í…wZ LyeB Kg| cvZv gvSvwi AvKv‡ii I Kg †XD †Ljv‡bv| cvZv meyR Ges ga¨ wkivq G‡š’vmvqvwbb Gi we¯Í…wZ †bB| cÎdjK gvSvwi AvKv‡ii PIov I gvSvwi ai‡bi Ges cÎdj‡Ki Dc‡ii w`‡Ki gm…YZv gvSvwi ai‡bi| ga¨ wkivq Dcc‡Îi msL¨v LyeB Kg| kx‡l©i cÎdj‡K Dcc‡Îi msL¨v LyeB Kg| cv‡k¦©i cÎdj‡K gvSvwi AvKv‡ii LyeB Kg msL¨K DccÎ †`Lv hvq| 90-95 w`‡b Avjy cwic°Zv jvf K‡i| Avjy wW¤^vK…wZ I gvSvwi AvKv‡ii| Avjyi Pvgovi gm…YZv gvSvwi I is njy`,kvu‡mi is nvjKv njy`| †PvL AMfxi I †PvL Avjy‡Z mgfv‡e web¨¯Í| AvMvg RvZ (65 w`‡b Mo djb 30.53 Ub/†n±i), D”P djbkxj {42.93 (34.80-50.63) Ub/†n±i}, Avjy njy` Pvgovi wW¤^vK…wZ I eo AvKv‡ii Avjyi cwigvY (67.26% >40 wg.wg. Gi †ewk) Ges mywßKvj †ewk (70-75 w`b)| RvZwU mvaviY ZvcgvÎvq 2 gvm Gi †ewk mgq msi¶Y Kiv hvq| ï®‹ c`©v_- 18.33 (17.55-19.58)%| RvZwU ißvwb Dc‡hvMx|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
