region,table,pattern,area_ha,pct_nca,n_upazilas,source
Rajshahi,"Cropping patterns of oil-seed crops in Rajshahi region, 2014-15.",Lentil-Sesame-T. Aman,710.0,0.1,3,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209"
Rajshahi,"Cropping patterns of oil-seed crops in Rajshahi region, 2014-15.",Lentil-Sesame-Fallow,300.0,0.04,1,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209"
Rajshahi,"Cropping patterns of oil-seed crops in Rajshahi region, 2014-15.",Onion-Sesame-Fallow,280.0,0.04,1,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209"
Rajshahi,"Cropping patterns of oil-seed crops in Rajshahi region, 2014-15.",Mustard-Aus-Fallow,250.0,0.04,1,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209"
Rajshahi,"Cropping patterns of oil-seed crops in Rajshahi region, 2014-15.",Groundnut-Fallow-Fallow,210.0,0.03,2,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209"
Rajshahi,"Cropping patterns for vegetables and spices crops in Rajshahi region, 2014-15.",Potato-Boro-T. Aman,15610.0,2.25,12,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209"
Rajshahi,"Cropping patterns for vegetables and spices crops in Rajshahi region, 2014-15.",Vegetable-Vegetable-Vegetable,10715.0,1.54,19,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209"
Rajshahi,"Cropping patterns for vegetables and spices crops in Rajshahi region, 2014-15.",Potato-Boro-Aus,7200.0,1.04,4,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209"
Rajshahi,"Cropping patterns for vegetables and spices crops in Rajshahi region, 2014-15.",Garlic-B. Aman,6200.0,0.89,3,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209"
Rajshahi,"Cropping patterns for vegetables and spices crops in Rajshahi region, 2014-15.",Potato-Boro-Fallow,5800.0,0.84,2,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209"
Rajshahi,"Cropping patterns for vegetables and spices crops in Rajshahi region, 2014-15.",Onion-Aus-Fallow,4450.0,0.64,5,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209"
Rajshahi,"Cropping patterns for vegetables and spices crops in Rajshahi region, 2014-15.",Garlic-Jute-Fallow,4310.0,0.62,4,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209"
Rajshahi,"Cropping patterns for vegetables and spices crops in Rajshahi region, 2014-15.",Potato-Fallow-T. Aman,4050.0,0.58,6,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209"
Rajshahi,"Cropping patterns for vegetables and spices crops in Rajshahi region, 2014-15.",Vegetable-Aus-Fallow,3680.0,0.53,4,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209"
